Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Cordeirópolis,11 (2 -- 23),Unsure,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.03),-119.3 (24.9 -- -14.9)
Coreaú,0 (0 -- 1),Decreasing,0.8 (0.7 -- 0.9),-0.05 (-0.08 -- -0.03),-13.3 (-26.1 -- -8.9)
Coroatá,18 (0 -- 79),Unsure,1 (0.8 -- 1.2),0 (-0.08 -- 0.08),154 (8.7 -- -9)
Coronel Fabriciano,11 (5 -- 18),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-38.3 (-121 -- -21.7)
Correia Pinto,2 (0 -- 4),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.03 -- 0),-54.3 (233.4 -- -22.9)
Corrente,15 (2 -- 30),Increasing,1.1 (1 -- 1.2),0.03 (0 -- 0.05),23.8 (14 -- 162.8)
Correntina,5 (1 -- 11),Unsure,1 (1 -- 1.1),0 (-0.02 -- 0.04),179.2 (18.1 -- -35.3)
Corumbá,63 (25 -- 112),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),152 (40.1 -- -56.5)
Coruripe,6 (3 -- 10),Unsure,1 (0.9 -- 1),0 (-0.01 -- 0.01),-191.5 (77.7 -- -49.2)
Cosmorama,1 (0 -- 1),Decreasing,0.89 (0.81 -- 0.97),-0.03 (-0.05 -- -0.01),-22.2 (-85 -- -13)
Cosmópolis,8 (2 -- 13),Decreasing,0.9 (0.9 -- 1),-0.01 (-0.05 -- 0),-48.6 (390.9 -- -14.5)
Costa Marques,3 (0 -- 6),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),-170.9 (35.8 -- -24.9)
Costa Rica,1 (0 -- 2),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- -0.01),-28.8 (-54 -- -18.7)
Cotia,13 (7 -- 19),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-44.8 (-95.1 -- -27)
Coxim,4 (0 -- 9),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.03),-142.1 (26.7 -- -15.4)
Crateús,93 (49 -- 143),Increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.03),43.1 (26.2 -- 200.1)
Crato,12 (6 -- 21),Decreasing,0.9 (0.8 -- 0.9),-0.03 (-0.04 -- -0.02),-22.3 (-38.6 -- -15.7)
Cravinhos,4 (0 -- 9),Unsure,1 (0.9 -- 1.1),0.01 (-0.02 -- 0.03),77.9 (22.1 -- -37.5)
Craíbas,0 (0 -- 1),Decreasing,0.82 (0.69 -- 0.93),-0.04 (-0.1 -- 0),-19.1 (-1082.8 -- -7.2)
Criciúma,62 (16 -- 126),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.02),-155.8 (28.7 -- -16.2)
Cristalina,7 (0 -- 24),Unsure,1 (0.9 -- 1.1),0 (-0.08 -- 0.09),248.6 (7.4 -- -8.2)
Crixás,9 (4 -- 17),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),74.9 (25 -- -88)
Cruz Alta,41 (16 -- 72),Increasing,1.1 (1 -- 1.2),0.03 (0.01 -- 0.04),24.3 (16.2 -- 65.7)
Cruz das Almas,1 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.04 -- -0.01),-27.2 (-86.9 -- -15.9)
Cruzeiro,0 (0 -- 2),Decreasing,0.6 (0.4 -- 0.8),-0.11 (-0.18 -- -0.05),-6.2 (-14.9 -- -3.9)
Cruzeiro do Sul,10 (0 -- 25),Unsure,1 (0.8 -- 1.1),-0.01 (-0.04 -- 0.02),-83.6 (38.4 -- -18.4)
Cubatão,8 (4 -- 14),Decreasing,0.9 (0.8 -- 0.9),-0.03 (-0.04 -- -0.02),-25.9 (-43.8 -- -16.2)
Cupira,2 (0 -- 6),Likely decreasing,0.9 (0.8 -- 1.1),-0.02 (-0.07 -- 0.02),-33 (41.3 -- -10)
Curaçá,2 (0 -- 3),Likely decreasing,0.94 (0.84 -- 1.03),-0.02 (-0.06 -- 0.01),-43.6 (94 -- -11.9)
Curionópolis,15 (6 -- 26),Increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.03),40.5 (21.8 -- 154.1)
Curitiba,313 (1 -- 1260),Unsure,1 (0.8 -- 1.1),-0.01 (-0.05 -- 0.03),-93.5 (21.7 -- -15)
Curitibanos,3 (0 -- 8),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.08 -- 0.01),-36.5 (49.4 -- -9.2)
Currais Novos,2 (0 -- 4),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.06 -- 0),-32.2 (3435.8 -- -10.7)
Curuçá,1 (0 -- 3),Likely decreasing,0.9 (0.8 -- 1),-0.03 (-0.06 -- 0.01),-26.4 (52.1 -- -11.3)
Curvelo,5 (0 -- 14),Unsure,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.04),-123.6 (15.8 -- -14.2)
Cândido Mota,2 (0 -- 4),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-66.4 (70.5 -- -23.7)
Cândido Sales,10 (4 -- 16),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.02),66.2 (30.9 -- -119.3)
Cícero Dantas,7 (0 -- 18),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),1739.4 (27.1 -- -25)
Delmiro Gouveia,2 (0 -- 4),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.06 -- 0),-23.1 (-141.9 -- -10.7)
Delta,5 (0 -- 17),Unsure,1 (0.9 -- 1.1),0.01 (-0.06 -- 0.1),92.8 (6.9 -- -12.4)
Demerval Lobão,4 (1 -- 8),Unsure,1 (0.9 -- 1),0 (-0.03 -- 0.02),-217.4 (29.1 -- -21.9)
Descalvado,5 (0 -- 11),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.02),-149.9 (31.3 -- -17.8)
Diadema,26 (17 -- 36),Decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- -0.01),-52.1 (-110.7 -- -33.5)
Diamante,1 (0 -- 1),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.06 -- -0.01),-19.7 (-122.8 -- -12.1)
Dianópolis,2 (0 -- 6),Unsure,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.02),-104.4 (31 -- -15.4)
Dias d'Ávila,8 (1 -- 15),Unsure,1 (0.9 -- 1.1),-0.01 (-0.04 -- 0.02),-121.2 (35.6 -- -19.1)
Divinópolis,20 (2 -- 59),Likely increasing,1 (1 -- 1.1),0.02 (-0.03 -- 0.12),28.8 (5.6 -- -21.3)
Divinópolis do Tocantins,4 (0 -- 10),Unsure,1 (0.9 -- 1.1),0.01 (-0.03 -- 0.04),99.6 (18.7 -- -26.5)
Dois Córregos,4 (0 -- 13),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.04),-480.3 (17.5 -- -17.3)
Dois Irmãos,3 (1 -- 7),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-55.5 (87.9 -- -21.6)
Dois Irmãos do Buriti,8 (0 -- 25),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.03),-1820.7 (20 -- -16.7)
Dois Vizinhos,24 (0 -- 60),Unsure,1 (0.9 -- 1.1),0.01 (-0.03 -- 0.04),104 (19.4 -- -22.2)
Dom Eliseu,1 (0 -- 4),Likely decreasing,0.9 (0.8 -- 1.1),-0.02 (-0.07 -- 0.02),-37.8 (44.2 -- -10.6)
Dom Pedro,2 (0 -- 5),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0),-28.8 (143.2 -- -9.4)
Domingos Martins,2 (1 -- 4),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-54.1 (815.2 -- -23.7)
Dourados,66 (27 -- 107),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.02),67.8 (32.8 -- -132.5)
Dracena,9 (4 -- 15),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),1427.9 (59.5 -- -53)
Dumont,7 (2 -- 14),Unsure,1 (1 -- 1.1),0.01 (-0.01 -- 0.02),110.8 (28.7 -- -55.4)
Duque de Caxias,60 (5 -- 131),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.04),-196.8 (18.9 -- -15.6)
Dário Meira,0 (0 -- 1),Decreasing,0.8 (0.7 -- 0.9),-0.05 (-0.1 -- -0.01),-14.7 (-64.3 -- -7.2)
Ecoporanga,4 (0 -- 8),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.06 -- 0),-36.2 (146.1 -- -11.6)
Edéia,4 (0 -- 8),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),-261.5 (39.8 -- -24.3)
Eirunepé,16 (2 -- 37),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.03),146 (24.4 -- -39.5)
Eldorado,1 (0 -- 2),Decreasing,0.9 (0.9 -- 1),-0.03 (-0.04 -- -0.01),-25.7 (-51.1 -- -16.4)
Eldorado do Sul,29 (0 -- 7622),Unsure,1.1 (0.8 -- 1.3),0.09 (-0.4 -- 8.77735e+15),7.6 (0 -- -1.7)
Elesbão Veloso,2 (0 -- 4),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.05 -- 0.01),-53.2 (78.5 -- -13.2)
Elias Fausto,7 (0 -- 19),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.06),144 (12.6 -- -16.2)
Embu das Artes,10 (5 -- 16),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-42.9 (-106.7 -- -24)
Embu-Guaçu,3 (0 -- 6),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.07 -- 0),-26.2 (2017.5 -- -10.6)
Encantado,4 (0 -- 7),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-231.5 (31.4 -- -30.1)
Engenheiro Coelho,5 (1 -- 8),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-59.6 (196.4 -- -25.3)
Envira,48 (0 -- 1739),Likely increasing,1.2 (0.9 -- 1.4),0.04 (-0.06 -- 0.29),18.1 (2.4 -- -10.9)
Epitaciolândia,0 (0 -- 1),Decreasing,0.9 (0.7 -- 1),-0.04 (-0.07 -- 0),-17.2 (-185.9 -- -10.2)
Erechim,13 (2 -- 26),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.02),-145.4 (36.3 -- -20.6)
Ererê,16 (0 -- 296),Unsure,1.1 (0.8 -- 1.4),0.05 (-0.16 -- 0.46),15.2 (1.5 -- -4.3)
Esmeraldas,4 (0 -- 17),Unsure,1.01 (0.95 -- 1.08),0.01 (-0.04 -- 0.05),79.5 (12.9 -- -19.4)
Esperantina,3 (0 -- 5),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.05 -- 0),-42.9 (816.6 -- -13.5)
Esperança,6 (4 -- 10),Increasing,1 (1 -- 1.1),0.01 (0 -- 0.02),52.8 (29.8 -- 164.5)
Espigão D'Oeste,3 (1 -- 6),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-41.9 (150.9 -- -19.6)
Esplanada,2 (0 -- 3),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.06 -- 0.01),-36.4 (68.9 -- -10.7)
Espumoso,11 (0 -- 88),Likely increasing,1.1 (0.9 -- 1.3),0.02 (-0.06 -- 0.16),33.9 (4.5 -- -10.7)
Espírito Santo do Pinhal,9 (3 -- 15),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),-734.4 (59.2 -- -51.4)
Esteio,55 (14 -- 97),Likely increasing,1.1 (1 -- 1.1),0.02 (0 -- 0.03),39.3 (21.4 -- 319)
Estreito,28 (0 -- 76),Unsure,1 (0.9 -- 1.1),0 (-0.06 -- 0.06),206.7 (12.1 -- -10.8)
Estrela,8 (2 -- 15),Unsure,1 (1 -- 1.1),0.01 (-0.01 -- 0.02),127 (30.4 -- -63.5)
Estrela d'Oeste,5 (1 -- 10),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.04),2965.5 (17.9 -- -21.9)
Estância,0 (0 -- 1),Decreasing,0.8 (0.7 -- 0.9),-0.07 (-0.09 -- -0.04),-10.3 (-17.1 -- -7.7)
Estância Velha,12 (2 -- 24),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),190.1 (30.4 -- -44)
Eunápolis,8 (4 -- 14),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-31.4 (-71.6 -- -21.6)
Eusébio,2 (1 -- 3),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- -0.01),-31.1 (-101.5 -- -18.5)
Extrema,20 (4 -- 42),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-7878.4 (31.6 -- -28)
Exu,3 (0 -- 5),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.06 -- 0),-34.2 (380.2 -- -11.7)
Farias Brito,5 (0 -- 11),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0),-35.7 (166.2 -- -9.3)
Farroupilha,31 (0 -- 585),Unsure,1.1 (0.8 -- 1.3),0.02 (-0.12 -- 0.19),42.7 (3.7 -- -6)
Faxinal,16 (2 -- 32),Increasing,1.1 (1.1 -- 1.2),0.04 (0.02 -- 0.06),17.8 (11.4 -- 43.9)
Faxinal dos Guedes,2 (0 -- 4),Likely decreasing,1 (0.8 -- 1),-0.01 (-0.04 -- 0.01),-53.4 (80.6 -- -15.9)
Fazenda Rio Grande,16 (7 -- 27),Unsure,1 (0.9 -- 1),-0.01 (-0.07 -- 0.1),-94 (7.2 -- -10.1)
Feijó,2 (1 -- 4),Decreasing,0.9 (0.8 -- 0.9),-0.03 (-0.05 -- -0.02),-21 (-35.2 -- -15.4)
Feira Grande,1 (0 -- 1),Decreasing,0.86 (0.75 -- 0.95),-0.04 (-0.07 -- -0.01),-17.8 (-49.1 -- -9.5)
Feira Nova do Maranhão,11 (3 -- 22),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),9788.8 (42.2 -- -41.8)
Feira de Santana,51 (20 -- 91),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.03 -- 0),-48 (220 -- -23.4)
Feliz,4 (0 -- 8),Unsure,1 (0.9 -- 1.1),0.01 (-0.05 -- 0.05),125.5 (12.6 -- -15)
Fernando Falcão,0 (0 -- 0),Decreasing,0.8 (0.7 -- 0.9),-0.06 (-0.08 -- -0.03),-11.8 (-20.3 -- -8.3)
Fernandópolis,18 (7 -- 30),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-135.7 (98.7 -- -39.4)
Ferraz de Vasconcelos,41 (12 -- 74),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),146.3 (33.3 -- -52.3)
Flores da Cunha,4 (0 -- 9),Unsure,1 (0.9 -- 1.1),-0.01 (-0.06 -- 0.03),-76.7 (22.6 -- -11.7)
Floresta Azul,4 (1 -- 8),Unsure,1 (0.9 -- 1.1),0.01 (-0.01 -- 0.02),128 (27.9 -- -51.3)
Florestópolis,2 (1 -- 4),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-43.7 (520.2 -- -21.4)
Floriano,26 (5 -- 52),Unsure,1 (0.9 -- 1),0 (-0.04 -- 0.02),-191.6 (27.8 -- -17.4)
Florianópolis,136 (1 -- 402),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.05),334 (14.4 -- -15.9)
Formiga,5 (0 -- 11),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.03),415.7 (25 -- -29)
Formosa,41 (9 -- 89),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),55.9 (20.9 -- -82)
Formosa da Serra Negra,5 (0 -- 11),Likely decreasing,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.01),-52.9 (48.3 -- -13.3)
Formosa do Rio Preto,3 (0 -- 14),Unsure,1 (0.9 -- 1.2),0.01 (-0.04 -- 0.08),80.5 (8.6 -- -18.5)
Formoso do Araguaia,8 (0 -- 22),Unsure,1 (0.8 -- 1.1),-0.01 (-0.06 -- 0.03),-68 (26 -- -10.7)
Forquilhinha,5 (0 -- 10),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-55.2 (74.4 -- -18.3)
Fortaleza,79 (8 -- 121),Likely decreasing,1 (0.9 -- 1),0 (-0.06 -- 0.01),-572.5 (76 -- -12.4)
Fortaleza dos Nogueiras,2 (0 -- 4),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.05 -- 0.01),-38.2 (65.3 -- -15.2)
Fortuna,7 (1 -- 13),Unsure,1 (0.9 -- 1.1),0 (-0.05 -- 0.03),-155.2 (21.4 -- -14.9)
Foz do Iguaçu,104 (26 -- 212),Likely increasing,1 (1 -- 1.1),0.01 (-0.01 -- 0.03),53 (23 -- -102.1)
Fraiburgo,7 (0 -- 17),Unsure,1 (0.9 -- 1.1),0.01 (-0.03 -- 0.03),105.6 (21.2 -- -24.5)
Franca,81 (11 -- 162),Unsure,1 (0.9 -- 1.1),0.01 (-0.01 -- 0.03),76.7 (23.9 -- -51.3)
Francisco Beltrão,14 (7 -- 23),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),-498.8 (72.1 -- -50)
Francisco Morato,9 (5 -- 14),Decreasing,0.9 (0.9 -- 1),-0.01 (-0.02 -- 0),-47.7 (-139.4 -- -29.6)
Franco da Rocha,9 (2 -- 15),Decreasing,0.9 (0.9 -- 1),-0.01 (-0.04 -- 0),-52.5 (-368.7 -- -18.9)
Frecheirinha,2 (0 -- 5),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.06 -- 0),-21.9 (-248.2 -- -10.9)
Frederico Westphalen,3 (0 -- 5),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.05 -- 0.01),-69.2 (71 -- -15.2)
Frei Paulo,1 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.1 -- 0),-21.9 (1084.6 -- -7.2)
Frutal,23 (1 -- 64),Unsure,1 (0.9 -- 1.1),0.01 (-0.03 -- 0.06),67.5 (11.4 -- -21.3)
Fundão,2 (0 -- 4),Likely decreasing,0.95 (0.87 -- 1.01),-0.01 (-0.06 -- 0.01),-49.7 (109.4 -- -12.3)
Fátima,20 (1 -- 51),Likely increasing,1.1 (1 -- 1.2),0.03 (0 -- 0.06),22 (11.3 -- 413.9)
Fátima do Sul,17 (3 -- 32),Increasing,1.1 (1.1 -- 1.2),0.04 (0.02 -- 0.06),17.4 (12 -- 41.4)
Gandu,16 (3 -- 37),Likely increasing,1 (1 -- 1.1),0.2 (-0.1 -- 0.51),3.5 (1.4 -- -7)
Garanhuns,35 (15 -- 61),Increasing,1 (1 -- 1.1),0.01 (0 -- 0.03),52.2 (24.3 -- -2495.1)
Garibaldi,5 (1 -- 10),Unsure,1 (0.9 -- 1.1),-0.01 (-0.02 -- 0.01),-129.2 (51 -- -29.5)
Garopaba,4 (0 -- 10),Unsure,1 (0.9 -- 1.1),-0.01 (-0.05 -- 0.03),-118 (22.3 -- -14)
Garuva,1 (0 -- 1),Decreasing,0.9 (0.8 -- 0.9),-0.04 (-0.06 -- -0.02),-17.7 (-33.2 -- -10.8)
Garça,3 (0 -- 7),Decreasing,0.9 (0.8 -- 1),-0.02 (-0.05 -- 0),-38.8 (27584.5 -- -13.4)
Gaspar,8 (0 -- 22),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.09 -- 0),-20.4 (-619 -- -8)
Girau do Ponciano,4 (0 -- 7),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0.02),-42.4 (43.6 -- -9.9)
Goiana,0 (0 -- 45),Likely decreasing,0.7 (0.2 -- 1.2),-0.08 (-0.26 -- 0.05),-8.5 (12.7 -- -2.7)
Goianira,1 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.06 -- 0),-26.4 (-381.8 -- -12.5)
Goianápolis,6 (1 -- 12),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),1236.8 (36 -- -30.7)
Goianésia,86 (33 -- 141),Increasing,1.1 (1 -- 1.1),0.02 (0.01 -- 0.04),30.3 (18.8 -- 73.1)
Goiatins,16 (0 -- 43),Likely increasing,1.1 (1 -- 1.2),0.03 (-0.01 -- 0.06),24.5 (12.1 -- -74.7)
Goiatuba,17 (4 -- 35),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-1348.7 (37.4 -- -30.6)
Goiânia,1238 (0 -- 13415),Unsure,1.1 (0.9 -- 1.3),0.01 (-0.06 -- 0.13),54.6 (5.2 -- -10.9)
Governador Celso Ramos,2 (0 -- 4),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.05 -- 0),-24.8 (-180.7 -- -14.3)
Governador Lindenberg,3 (0 -- 7),Unsure,1 (0.8 -- 1.1),0 (-0.05 -- 0.03),-193 (23.3 -- -13.9)
Governador Valadares,42 (0 -- 160),Unsure,1 (0.9 -- 1.1),-0.01 (-0.06 -- 0.04),-102.4 (16.5 -- -11)
Grajaú,13 (7 -- 19),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-86.3 (1036.8 -- -34.5)
Gramado,14 (4 -- 28),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.03),376.2 (22.6 -- -34.7)
Granja,0 (0 -- 1),Decreasing,0.8 (0.7 -- 0.9),-0.05 (-0.09 -- -0.02),-12.9 (-44.3 -- -8)
Gravatal,6 (0 -- 21),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.05),402.1 (13.1 -- -15.4)
Gravataí,71 (16 -- 131),Likely increasing,1.1 (1 -- 1.1),0.01 (0 -- 0.03),50.7 (23.2 -- -224.4)
Gravatá,2 (1 -- 3),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- -0.01),-29.3 (-104.2 -- -18.5)
Graça,1 (0 -- 3),Decreasing,0.9 (0.7 -- 1),-0.03 (-0.11 -- 0),-20 (165.7 -- -6.5)
Guabiruba,4 (0 -- 8),Likely decreasing,0.9 (0.8 -- 1),-0.02 (-0.07 -- 0),-33.6 (182.7 -- -10.6)
Guaiçara,1 (0 -- 2),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.05 -- -0.01),-23.2 (-91.1 -- -13.7)
Guajará,0 (0 -- 0),Decreasing,0.8 (0.7 -- 0.9),-0.05 (-0.07 -- -0.04),-12.8 (-18.1 -- -9.3)
Guajará-Mirim,3 (1 -- 5),Decreasing,0.9 (0.9 -- 0.9),-0.03 (-0.04 -- -0.01),-24.1 (-49.4 -- -17)
Guanambi,16 (3 -- 31),Increasing,1.1 (1 -- 1.2),0.03 (0.01 -- 0.04),25.9 (15.5 -- 126.3)
Guapiaçu,6 (0 -- 11),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.06 -- 0),-34.4 (-734.6 -- -11.9)
Guapimirim,13 (2 -- 30),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),6793.3 (27.8 -- -40.1)
Guaporé,8 (4 -- 13),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),168.9 (44 -- -69.1)
Guarabira,7 (2 -- 12),Decreasing,0.9 (0.9 -- 1),-0.02 (-0.04 -- 0),-34.4 (-324.9 -- -19.1)
Guaraci,4 (1 -- 7),Unsure,1 (0.9 -- 1.1),0.01 (-0.02 -- 0.02),108.4 (29.2 -- -38.6)
Guaraciaba do Norte,3 (0 -- 7),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.05 -- 0.01),-53.1 (79.1 -- -13.3)
Guaramirim,28 (0 -- 86),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.04),222.7 (17.9 -- -18.9)
Guarapari,15 (5 -- 28),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-75.9 (114.5 -- -25.2)
Guarapuava,6 (2 -- 10),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),285.6 (42.1 -- -61.8)
Guararapes,2 (0 -- 4),Likely decreasing,0.9 (0.9 -- 1),-0.02 (-0.05 -- 0.01),-44.8 (108.8 -- -13.3)
Guararema,2 (0 -- 6),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.06 -- 0.02),-49.6 (41.8 -- -10.8)
Guaratinga,1 (0 -- 3),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.07 -- 0),-27 (-1426.5 -- -10.4)
Guaratinguetá,17 (5 -- 28),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),709.1 (53.7 -- -39.2)
Guaratuba,8 (1 -- 18),Unsure,1 (0.9 -- 1.1),0 (-0.04 -- 0.03),-458.1 (22.3 -- -17.9)
Guaraí,47 (0 -- 151),Likely increasing,1.1 (1 -- 1.2),0.03 (-0.01 -- 0.06),24.9 (10.9 -- -116)
Guareí,49 (0 -- 762),Unsure,1.1 (0.8 -- 1.3),0.03 (-0.11 -- 0.23),21.2 (3 -- -6.4)
Guariba,5 (1 -- 10),Likely decreasing,0.9 (0.9 -- 1),-0.01 (-0.04 -- 0),-54.6 (200.9 -- -15.5)
Guarujá,70 (29 -- 119),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.01),-2067.9 (50.8 -- -50.5)
Guarulhos,63 (18 -- 102),Decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-56.6 (780.7 -- -23)
Guará,8 (1 -- 22),Unsure,1 (0.9 -- 1.1),0.01 (-0.04 -- 0.06),118.1 (11.5 -- -18.7)
Guaxupé,6 (1 -- 10),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.04 -- 0.01),-117.9 (57 -- -18.7)
Guaíba,146 (17 -- 316),Increasing,1.2 (1.1 -- 1.3),0.06 (0.04 -- 0.08),11 (8.4 -- 17.6)
Guaíra,24 (15 -- 36),Increasing,1 (1 -- 1.1),0.01 (0 -- 0.02),63.7 (35.9 -- 284.2)
Gurupi,26 (0 -- 65),Likely decreasing,1 (0.9 -- 1.1),-0.01 (-0.06 -- 0.03),-63 (27.4 -- -12.4)
Herval d'Oeste,5 (1 -- 11),Likely decreasing,1 (0.9 -- 1),-0.01 (-0.03 -- 0.01),-60.2 (69.3 -- -20.1)
Hidrolândia,11 (5 -- 21),Likely increasing,1 (1 -- 1.1),0.01 (0 -- 0.01),99.8 (49 -- -319.9)
Holambra,3 (0 -- 10),Unsure,1 (0.9 -- 1.1),0 (-0.05 -- 0.03),-178.5 (21.3 -- -14)
Horizonte,2 (0 -- 6),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.07 -- 0),-23.1 (-144.4 -- -9.7)
Hortolândia,17 (0 -- 52),Decreasing,0.9 (0.8 -- 0.9),-0.03 (-0.07 -- -0.01),-22.6 (-95.3 -- -9.8)
Hugo Napoleão,0 (0 -- 1),Decreasing,0.8 (0.7 -- 0.9),-0.05 (-0.11 -- -0.01),-12.9 (-56.1 -- -6.5)
Humaitá,22 (10 -- 40),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.01),-470.4 (47.9 -- -51.4)
Humberto de Campos,16 (0 -- 75),Increasing,1.1 (1 -- 1.2),0.04 (-0.03 -- 0.24),19.2 (2.9 -- -23.9)
Iacanga,1 (0 -- 2),Decreasing,0.9 (0.8 -- 1),-0.03 (-0.04 -- -0.01),-23.6 (-51.4 -- -15.4)
Ibateguara,1 (0 -- 4),Likely decreasing,0.9 (0.8 -- 1.1),-0.03 (-0.11 -- 0.01),-24 (46.4 -- -6.6)
