Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Coroatá,15 (0 -- 55),Unsure,0.99 (0.78 -- 1.12),0 (-0.06 -- 0.03),-194.3 (22.6 -- -11)
Coronel Fabriciano,18 (0 -- 41),Unsure,0.97 (0.87 -- 1.07),-0.01 (-0.06 -- 0.02),-92.7 (28 -- -12.2)
Correia Pinto,3 (0 -- 7),Unsure,1 (0.87 -- 1.08),0 (-0.04 -- 0.03),2694.5 (27.7 -- -19.3)
Corrente,8 (2 -- 16),Likely increasing,1.05 (0.97 -- 1.11),0.01 (-0.01 -- 0.03),53.5 (24.6 -- -85.2)
Correntina,4 (1 -- 7),Unsure,0.98 (0.91 -- 1.06),-0.01 (-0.05 -- 0.03),-96.7 (27.7 -- -13.6)
Corumbá,49 (8 -- 127),Unsure,1.01 (0.92 -- 1.12),0 (-0.04 -- 0.04),494.6 (15.7 -- -16.7)
Coruripe,7 (2 -- 12),Unsure,0.99 (0.93 -- 1.05),0 (-0.02 -- 0.02),-184.4 (44.2 -- -35.9)
Cosmorama,1 (0 -- 1),Decreasing,0.89 (0.81 -- 0.97),-0.03 (-0.05 -- -0.01),-22.2 (-85 -- -13)
Cosmópolis,8 (1 -- 17),Likely decreasing,0.96 (0.87 -- 1.05),-0.01 (-0.04 -- 0.01),-56.9 (49.3 -- -15.6)
Costa Marques,3 (0 -- 8),Unsure,1 (0.87 -- 1.09),0 (-0.05 -- 0.03),1017.4 (19.9 -- -14.9)
Costa Rica,3 (0 -- 5),Unsure,0.98 (0.89 -- 1.05),0 (-0.03 -- 0.01),-163.5 (53.7 -- -21.3)
Cotia,20 (7 -- 35),Likely decreasing,0.97 (0.91 -- 1.03),-0.01 (-0.03 -- 0.01),-112.3 (76.6 -- -19.8)
Coxim,4 (1 -- 9),Likely decreasing,0.97 (0.92 -- 1.03),-0.01 (-0.02 -- 0.01),-87.2 (84.9 -- -33.6)
Crato,34 (16 -- 53),Decreasing,0.95 (0.91 -- 0.99),-0.01 (-0.03 -- 0),-51.2 (-277 -- -26.7)
Cravinhos,3 (0 -- 5),Unsure,1 (0.9 -- 1.08),0 (-0.03 -- 0.02),-2454.2 (29.6 -- -25.9)
Craíbas,0 (0 -- 1),Decreasing,0.82 (0.69 -- 0.93),-0.04 (-0.1 -- 0),-19.1 (-1082.8 -- -7.2)
Criciúma,57 (5 -- 108),Unsure,0.98 (0.9 -- 1.05),-0.01 (-0.05 -- 0.03),-84 (25.7 -- -13.8)
Cristalina,12 (0 -- 48),Likely increasing,1.07 (0.93 -- 1.2),0.01 (-0.02 -- 0.07),48.6 (9.9 -- -29.5)
Crixás,9 (4 -- 16),Likely increasing,1.05 (0.99 -- 1.1),0.01 (0 -- 0.03),49.5 (25.3 -- -377.1)
Cruz Alta,30 (1 -- 96),Increasing,1.12 (1.04 -- 1.21),0.04 (-0.04 -- 0.76),18.1 (0.9 -- -15.5)
Cruz das Almas,2 (0 -- 3),Decreasing,0.9 (0.82 -- 0.97),-0.02 (-0.07 -- 0),-30.1 (-729.1 -- -10.1)
Cruzeiro,3 (0 -- 16),Decreasing,0.81 (0.59 -- 0.99),-0.04 (-0.12 -- 0),-15.4 (160.2 -- -5.7)
Cruzeiro do Sul,12 (3 -- 24),Unsure,1 (0.92 -- 1.06),0 (-0.1 -- 0.72),-214.5 (1 -- -6.9)
Cubatão,11 (2 -- 22),Decreasing,0.9 (0.82 -- 0.97),-0.02 (-0.05 -- -0.01),-30.8 (-119.4 -- -14.1)
Cupira,3 (0 -- 10),Likely decreasing,0.92 (0.74 -- 1.06),-0.02 (-0.13 -- 0.02),-29.2 (33.8 -- -5.5)
Curaçá,2 (0 -- 3),Likely decreasing,0.94 (0.84 -- 1.03),-0.02 (-0.06 -- 0.01),-43.6 (94 -- -11.9)
Curionópolis,7 (3 -- 13),Unsure,1.01 (0.96 -- 1.06),0 (-0.01 -- 0.02),467.5 (41.8 -- -60.3)
Curitiba,251 (83 -- 446),Likely decreasing,0.97 (0.91 -- 1.03),-0.01 (-0.02 -- 0.01),-92.9 (73.7 -- -28.5)
Curitibanos,4 (0 -- 8),Unsure,0.97 (0.88 -- 1.04),-0.01 (-0.03 -- 0.01),-98.8 (63.5 -- -20.7)
Currais Novos,3 (0 -- 7),Likely decreasing,0.94 (0.84 -- 1.02),-0.02 (-0.08 -- 0.01),-38.9 (73.4 -- -9.2)
Curvelo,4 (0 -- 12),Unsure,0.97 (0.84 -- 1.11),0 (-0.05 -- 0.03),-143.5 (23.7 -- -14.5)
Cândido Mota,3 (1 -- 5),Unsure,0.99 (0.93 -- 1.05),0 (-0.02 -- 0.01),-238.1 (47.3 -- -36.9)
Cândido Sales,10 (0 -- 53),Unsure,1.05 (0.91 -- 1.21),0.01 (-0.03 -- 0.08),55.5 (8.6 -- -20.8)
Cícero Dantas,20 (0 -- 134),Likely increasing,1.11 (0.9 -- 1.26),0.05 (-0.27 -- 1.32),14.9 (0.5 -- -2.6)
Delmiro Gouveia,2 (1 -- 4),Decreasing,0.93 (0.87 -- 0.97),-0.02 (-0.04 -- -0.01),-34.4 (-94.9 -- -18.4)
Delta,6 (0 -- 18),Unsure,1.03 (0.94 -- 1.13),0.01 (-0.06 -- 0.12),57.2 (5.5 -- -10.9)
Demerval Lobão,4 (1 -- 8),Unsure,0.98 (0.91 -- 1.07),0 (-0.04 -- 0.02),-187.9 (28.9 -- -18.9)
Descalvado,13 (0 -- 29),Likely increasing,1.09 (0.94 -- 1.22),0.03 (-0.02 -- 0.06),26.9 (11.7 -- -38.9)
Diadema,23 (8 -- 39),Decreasing,0.93 (0.89 -- 0.97),-0.03 (-0.07 -- 0),-21.3 (-189.7 -- -9.7)
Diamante,1 (0 -- 2),Decreasing,0.89 (0.79 -- 0.98),-0.02 (-0.07 -- 0),-29.3 (-705.9 -- -10.2)
Dianópolis,4 (0 -- 10),Unsure,1.02 (0.93 -- 1.14),0.01 (-0.05 -- 0.05),127.3 (13 -- -15.3)
Dias d'Ávila,6 (2 -- 10),Decreasing,0.94 (0.89 -- 0.99),-0.02 (-0.03 -- 0),-39.3 (-284.2 -- -23.1)
Divinópolis,23 (0 -- 46),Likely increasing,1.07 (0.99 -- 1.15),0.02 (0 -- 0.04),34.5 (17.4 -- -156.6)
Divinópolis do Tocantins,4 (0 -- 20),Unsure,1.03 (0.89 -- 1.18),0.01 (-0.04 -- 0.07),98.7 (9.4 -- -18.1)
Dois Córregos,8 (0 -- 49),Likely increasing,1.11 (0.96 -- 1.23),0.03 (-0.04 -- 0.14),23.5 (4.9 -- -17)
Dois Irmãos,4 (1 -- 8),Likely decreasing,0.97 (0.9 -- 1.04),-0.01 (-0.03 -- 0.01),-88.3 (65.1 -- -24.7)
Dois Irmãos do Buriti,10 (1 -- 22),Unsure,1.03 (0.94 -- 1.12),0.01 (-0.02 -- 0.03),79.7 (19.9 -- -43.9)
Dois Vizinhos,27 (0 -- 190),Unsure,1.04 (0.77 -- 1.25),0.01 (-0.1 -- 0.14),82.3 (4.9 -- -6.7)
Dom Eliseu,2 (0 -- 4),Likely decreasing,0.94 (0.83 -- 1.02),-0.02 (-0.06 -- 0.01),-34.1 (77.9 -- -10.8)
Dom Pedro,2 (0 -- 5),Likely decreasing,0.92 (0.81 -- 1.05),-0.02 (-0.08 -- 0.02),-29.9 (32.3 -- -8.3)
Domingos Martins,3 (0 -- 6),Likely decreasing,0.95 (0.89 -- 1.02),-0.01 (-0.05 -- 0.01),-47.6 (83.5 -- -12.8)
Dourados,76 (32 -- 125),Likely increasing,1.05 (0.99 -- 1.09),0.01 (0 -- 0.03),56.5 (27 -- -382.9)
Dracena,16 (7 -- 30),Likely increasing,1.03 (0.98 -- 1.09),0.01 (-0.01 -- 0.03),78.5 (26.5 -- -106.7)
Dumont,6 (1 -- 13),Unsure,1.02 (0.94 -- 1.11),0.01 (-0.03 -- 0.06),112.1 (12.4 -- -22.5)
Duque de Caxias,70 (0 -- 492),Unsure,0.97 (0.75 -- 1.18),-0.01 (-0.07 -- 0.05),-118.3 (13.5 -- -9.7)
Dário Meira,0 (0 -- 1),Decreasing,0.83 (0.76 -- 0.9),-0.05 (-0.07 -- -0.03),-13.9 (-27.6 -- -10.1)
Ecoporanga,10 (0 -- 28),Unsure,1.01 (0.85 -- 1.13),0 (-0.04 -- 0.04),171.7 (19.8 -- -16.2)
Edéia,8 (2 -- 15),Likely increasing,1.05 (0.98 -- 1.12),0.01 (-0.01 -- 0.03),52.2 (21.6 -- -137.4)
Eirunepé,19 (0 -- 46),Unsure,0.99 (0.87 -- 1.09),0 (-0.03 -- 0.03),-518 (22.1 -- -20.1)
Eldorado,2 (0 -- 4),Likely decreasing,0.92 (0.83 -- 1.01),-0.02 (-0.05 -- 0),-44.7 (144.4 -- -13.1)
Eldorado do Sul,57 (0 -- 2171),Likely increasing,1.14 (0.88 -- 1.39),0.04 (-0.09 -- 0.24),18.6 (2.9 -- -7.6)
Elesbão Veloso,2 (0 -- 4),Likely decreasing,0.94 (0.88 -- 1.02),-0.02 (-0.07 -- 0.01),-33.2 (97.2 -- -10.3)
Elias Fausto,11 (1 -- 23),Likely increasing,1.04 (0.96 -- 1.12),0.02 (-0.03 -- 0.08),41.9 (8.3 -- -20.9)
Embu das Artes,15 (3 -- 25),Likely decreasing,0.96 (0.91 -- 1.01),-0.01 (-0.03 -- 0),-60.8 (259.3 -- -20.2)
Embu-Guaçu,5 (1 -- 9),Likely decreasing,0.95 (0.88 -- 1.02),-0.02 (-0.05 -- 0.01),-41 (82.3 -- -12.9)
Encantado,5 (0 -- 12),Unsure,1.01 (0.92 -- 1.09),0 (-0.05 -- 0.06),193 (11.3 -- -14.9)
Engenheiro Coelho,8 (0 -- 45),Unsure,1 (0.84 -- 1.16),0 (-0.07 -- 0.07),1770.7 (9.7 -- -10.7)
Envira,43 (0 -- 274),Increasing,1.21 (1.13 -- 1.34),0.08 (-0.1 -- 2.6),8.6 (0.3 -- -6.7)
Epitaciolândia,0 (0 -- 1),Decreasing,0.85 (0.75 -- 0.96),-0.04 (-0.07 -- -0.01),-17.1 (-68.5 -- -9.9)
Erechim,18 (6 -- 33),Unsure,1.01 (0.95 -- 1.06),0 (-0.01 -- 0.02),351.2 (41.2 -- -55.1)
Esmeraldas,4 (0 -- 17),Unsure,1.01 (0.95 -- 1.08),0.01 (-0.04 -- 0.05),79.5 (12.9 -- -19.4)
Esperantina,2 (1 -- 4),Decreasing,0.95 (0.9 -- 0.99),-0.02 (-0.03 -- 0),-45.6 (-204.3 -- -23)
Esperança,4 (2 -- 8),Unsure,1.02 (0.96 -- 1.07),0.01 (-0.02 -- 0.03),135.5 (20.1 -- -41.1)
Espigão D'Oeste,4 (0 -- 8),Likely decreasing,0.95 (0.88 -- 1.06),-0.01 (-0.06 -- 0.01),-60.4 (55.7 -- -11.5)
Esplanada,1 (0 -- 3),Likely decreasing,0.93 (0.81 -- 1.03),-0.02 (-0.07 -- 0.01),-40.6 (105.6 -- -10.5)
Espumoso,8 (0 -- 21),Likely increasing,1.14 (1 -- 1.29),15655150000 (-0.01 -- 1.97379e+18),0 (0 -- -96.8)
Espírito Santo do Pinhal,12 (4 -- 23),Unsure,1.03 (0.95 -- 1.08),0.01 (-0.01 -- 0.02),97.1 (30.6 -- -49.9)
Esteio,29 (0 -- 119),Unsure,1.03 (0.89 -- 1.15),0.01 (-0.03 -- 0.07),113.6 (10.2 -- -20.1)
Estreito,33 (0 -- 115),Unsure,1.03 (0.86 -- 1.14),0.01 (-0.06 -- 0.07),74.1 (9.7 -- -12.5)
Estrela,3 (1 -- 6),Likely decreasing,0.98 (0.92 -- 1.04),-0.01 (-0.02 -- 0.01),-127.8 (67.1 -- -30.7)
Estrela d'Oeste,7 (2 -- 13),Likely increasing,1.03 (0.97 -- 1.09),0.01 (-0.01 -- 0.02),97.3 (31.2 -- -81.8)
Estância,1 (0 -- 5),Decreasing,0.82 (0.73 -- 0.91),-0.06 (-0.13 -- -0.01),-11.8 (-115.4 -- -5.5)
Estância Velha,18 (1 -- 39),Likely increasing,1.04 (0.95 -- 1.13),0.01 (-0.01 -- 0.03),57.5 (20.3 -- -49.6)
Eunápolis,13 (3 -- 23),Decreasing,0.92 (0.87 -- 0.99),-0.01 (-0.03 -- 0),-56 (527.6 -- -20.4)
Eusébio,3 (0 -- 6),Likely decreasing,0.94 (0.87 -- 1.03),-0.02 (-0.07 -- 0.01),-38 (47.7 -- -9.3)
Extrema,23 (3 -- 52),Unsure,1.02 (0.94 -- 1.11),0.01 (-0.02 -- 0.03),107.8 (22.9 -- -45.4)
Exu,3 (0 -- 6),Decreasing,0.93 (0.81 -- 1),-0.02 (-0.07 -- 0),-36.4 (285.9 -- -10.4)
Farias Brito,3 (1 -- 5),Decreasing,0.89 (0.83 -- 0.94),-0.03 (-0.05 -- -0.02),-22.1 (-39.1 -- -14.7)
Farroupilha,30 (0 -- 249),Likely increasing,1.1 (0.96 -- 1.24),0.02 (-0.02 -- 0.1),34.8 (7.2 -- -39.2)
Faxinal,13 (0 -- 224),Increasing,1.19 (1.07 -- 1.33),0.04 (0 -- 0.13),17.2 (5.1 -- 1532.1)
Faxinal dos Guedes,2 (0 -- 5),Likely decreasing,0.97 (0.85 -- 1.06),-0.01 (-0.05 -- 0.02),-71.9 (32.8 -- -13.9)
Fazenda Rio Grande,16 (7 -- 27),Unsure,0.99 (0.95 -- 1.03),0 (-0.01 -- 0.01),-188.8 (85.2 -- -49.2)
Feira Grande,1 (0 -- 1),Decreasing,0.86 (0.75 -- 0.95),-0.04 (-0.07 -- -0.01),-17.8 (-49.1 -- -9.5)
Feira Nova do Maranhão,11 (0 -- 26),Unsure,1 (0.92 -- 1.09),0 (-0.03 -- 0.04),908.7 (16.8 -- -20.1)
Feira de Santana,95 (0 -- 361),Unsure,0.97 (0.81 -- 1.1),-0.01 (-0.06 -- 0.03),-92.1 (20.7 -- -12.2)
Feliz,4 (0 -- 13),Unsure,1.03 (0.9 -- 1.11),0.01 (-0.03 -- 0.04),117.5 (16.7 -- -24)
Fernando Falcão,1 (0 -- 2),Likely decreasing,0.9 (0.68 -- 1.09),-0.03 (-0.12 -- 0.03),-25.8 (24.4 -- -5.8)
Fernandópolis,16 (5 -- 29),Likely decreasing,0.97 (0.93 -- 1.03),-0.01 (-0.02 -- 0.01),-99.5 (89.3 -- -34.8)
Ferraz de Vasconcelos,32 (12 -- 63),Unsure,1 (0.94 -- 1.06),0 (-0.03 -- 0.03),965.4 (20.1 -- -22.6)
Flores da Cunha,4 (0 -- 8),Likely decreasing,0.96 (0.89 -- 1.05),-0.01 (-0.04 -- 0.01),-65.6 (54.6 -- -16.9)
Floresta Azul,6 (2 -- 12),Likely increasing,1.07 (1 -- 1.15),0.02 (0 -- 0.04),34 (17.3 -- 635.5)
Florestópolis,4 (1 -- 8),Unsure,0.99 (0.91 -- 1.07),0 (-0.02 -- 0.02),-264.8 (36.8 -- -27.8)
Floriano,74 (9 -- 146),Likely increasing,1.07 (0.98 -- 1.14),0.02 (-0.01 -- 0.04),34.7 (18.2 -- -101.8)
Florianópolis,244 (0 -- 704),Unsure,1.06 (0.9 -- 1.16),0.02 (-0.02 -- 0.05),44.4 (14.3 -- -28.2)
Formiga,4 (0 -- 12),Unsure,0.98 (0.87 -- 1.1),-0.01 (-0.05 -- 0.03),-103.3 (22.9 -- -13.5)
Formosa,82 (19 -- 164),Increasing,1.09 (1.01 -- 1.16),0.02 (0 -- 0.04),29.7 (15.9 -- 239.7)
Formosa da Serra Negra,2 (0 -- 6),Decreasing,0.86 (0.72 -- 0.98),-0.03 (-0.09 -- 0),-26.7 (384.8 -- -8.1)
Formosa do Rio Preto,5 (0 -- 39),Likely increasing,1.09 (0.93 -- 1.21),0.02 (-0.03 -- 0.1),35.5 (6.8 -- -20.7)
Formoso do Araguaia,8 (0 -- 36),Unsure,0.94 (0.79 -- 1.11),-0.02 (-0.06 -- 0.03),-44.4 (22.4 -- -11.7)
Forquilhinha,3 (0 -- 8),Decreasing,0.89 (0.77 -- 0.99),-0.03 (-0.09 -- 0),-24 (219.3 -- -8.1)
Fortaleza,79 (4 -- 146),Likely decreasing,0.96 (0.87 -- 1.06),-0.01 (-0.04 -- 0.01),-116.1 (57.6 -- -19.3)
Fortaleza dos Nogueiras,1 (0 -- 3),Decreasing,0.89 (0.77 -- 0.97),-0.03 (-0.07 -- -0.01),-21.8 (-81.7 -- -10.4)
Fortuna,7 (3 -- 14),Unsure,1 (0.96 -- 1.05),0 (-0.02 -- 0.02),-3049.8 (41.3 -- -37.8)
Foz do Iguaçu,85 (0 -- 276),Unsure,1.03 (0.94 -- 1.1),0.01 (-0.03 -- 0.05),96.1 (13.3 -- -22.7)
Fraiburgo,13 (0 -- 85),Likely increasing,1.09 (0.91 -- 1.2),0.03 (-0.05 -- 0.13),25.3 (5.3 -- -14.2)
Franca,89 (1 -- 409),Unsure,1.05 (0.94 -- 1.16),0.02 (-0.07 -- 0.19),29.4 (3.7 -- -10.5)
Francisco Beltrão,17 (0 -- 47),Unsure,1.03 (0.93 -- 1.11),0.01 (-0.02 -- 0.04),129.4 (18.3 -- -40.4)
Francisco Morato,9 (4 -- 14),Decreasing,0.94 (0.89 -- 0.98),-0.02 (-0.03 -- 0),-41.4 (-208.6 -- -23.6)
Franco da Rocha,7 (0 -- 45),Likely decreasing,0.88 (0.66 -- 1.08),-0.03 (-0.15 -- 0.04),-23.6 (16.8 -- -4.7)
Frecheirinha,4 (0 -- 22),Likely decreasing,0.88 (0.63 -- 1.08),-0.03 (-0.13 -- 0.03),-25.1 (22.3 -- -5.5)
Frederico Westphalen,4 (0 -- 7),Unsure,0.98 (0.88 -- 1.05),-0.01 (-0.06 -- 0.03),-112.7 (25.9 -- -12.4)
Frei Paulo,1 (0 -- 2),Decreasing,0.89 (0.81 -- 0.96),-0.03 (-0.05 -- -0.01),-22.5 (-65.1 -- -13)
Frutal,29 (9 -- 57),Likely increasing,1.06 (0.99 -- 1.12),0.02 (0 -- 0.03),44.6 (20.7 -- -581.4)
Fundão,2 (0 -- 4),Likely decreasing,0.95 (0.87 -- 1.01),-0.01 (-0.06 -- 0.01),-49.7 (109.4 -- -12.3)
Fátima,49 (0 -- 138),Increasing,1.18 (1.05 -- 1.31),0.05 (0.02 -- 0.08),14.1 (8.2 -- 42.6)
Fátima do Sul,10 (0 -- 39),Likely increasing,1.11 (1 -- 1.2),0.03 (-0.01 -- 0.11),21.5 (6.1 -- -50.2)
Gandu,4 (0 -- 9),Unsure,0.97 (0.88 -- 1.06),-0.01 (-0.06 -- 0.02),-91.2 (29.7 -- -12.1)
Garanhuns,16 (9 -- 25),Unsure,1.01 (0.97 -- 1.04),0 (-0.01 -- 0.01),476.2 (63.7 -- -78.4)
Garibaldi,8 (3 -- 16),Unsure,0.99 (0.92 -- 1.05),0 (-0.02 -- 0.02),-180.7 (43.4 -- -33.6)
Garopaba,4 (0 -- 8),Unsure,0.98 (0.86 -- 1.08),-0.01 (-0.05 -- 0.04),-135.5 (17.7 -- -14.8)
Garuva,1 (0 -- 2),Decreasing,0.84 (0.74 -- 0.94),-0.05 (-0.11 -- -0.01),-15.3 (-98.3 -- -6.6)
Garça,8 (0 -- 36),Unsure,0.98 (0.77 -- 1.15),0 (-0.07 -- 0.04),-187.8 (16 -- -9.5)
Gaspar,8 (0 -- 20),Decreasing,0.89 (0.76 -- 0.98),-0.02 (-0.09 -- 0),-30.4 (272.1 -- -7.7)
Girau do Ponciano,4 (0 -- 9),Likely decreasing,0.95 (0.83 -- 1.05),-0.02 (-0.07 -- 0.02),-45.2 (42 -- -9.7)
Goiana,0 (0 -- 1),Decreasing,0.46 (0.12 -- 0.78),-0.13 (-0.38 -- 0),-5.2 (171.6 -- -1.8)
Goianápolis,10 (0 -- 56),Likely increasing,1.12 (1 -- 1.24),0.03 (-0.03 -- 0.17),25.4 (4.1 -- -24.3)
Goianésia,121 (8 -- 449),Increasing,1.13 (1.05 -- 1.22),0.04 (0 -- 0.17),17.1 (4.2 -- -870.1)
Goiatins,14 (0 -- 60),Likely increasing,1.08 (0.94 -- 1.22),0.03 (-0.06 -- 0.18),24.2 (3.8 -- -11)
Goiatuba,12 (3 -- 23),Likely decreasing,0.97 (0.9 -- 1.03),-0.01 (-0.03 -- 0.01),-78.8 (82.8 -- -25.5)
Goiânia,850 (449 -- 1287),Likely increasing,1.03 (0.99 -- 1.06),0.01 (0 -- 0.02),84.9 (38.3 -- -282.6)
Governador Celso Ramos,3 (0 -- 8),Likely decreasing,0.91 (0.81 -- 1.05),-0.02 (-0.07 -- 0.01),-40.6 (59.7 -- -10.4)
Governador Lindenberg,8 (0 -- 17),Likely increasing,1.07 (0.98 -- 1.16),0.02 (-0.01 -- 0.04),34.5 (16.3 -- -111.4)
Grajaú,10 (4 -- 16),Likely decreasing,0.96 (0.91 -- 1.01),-0.01 (-0.04 -- 0),-65.8 (295.7 -- -19.7)
Granja,1 (0 -- 3),Decreasing,0.9 (0.79 -- 1.01),-0.04 (-0.11 -- 0.01),-18.3 (90.2 -- -6.2)
Gravatal,16 (0 -- 107),Likely increasing,1.12 (1 -- 1.24),0.03 (-0.03 -- 0.12),20 (5.9 -- -23.7)
Gravataí,99 (33 -- 183),Likely increasing,1.06 (1 -- 1.13),0.02 (0 -- 0.03),45.7 (21.4 -- -306.4)
Gravatá,3 (1 -- 6),Likely decreasing,0.95 (0.88 -- 1.02),-0.01 (-0.05 -- 0.01),-51.8 (105.7 -- -14.3)
Graça,1 (0 -- 2),Decreasing,0.88 (0.78 -- 0.97),-0.05 (-0.12 -- 0),-14.5 (-275 -- -5.9)
Guabiruba,5 (0 -- 10),Likely decreasing,0.94 (0.85 -- 1.02),-0.01 (-0.05 -- 0.01),-47.5 (75.9 -- -13.5)
Guaiçara,1 (0 -- 3),Likely decreasing,0.92 (0.83 -- 1),-0.02 (-0.05 -- 0),-30.6 (-1147.6 -- -14.1)
Guajará,1 (0 -- 2),Decreasing,0.88 (0.79 -- 0.96),-0.04 (-0.08 -- -0.01),-18.3 (-100.8 -- -8.4)
Guajará-Mirim,5 (3 -- 9),Decreasing,0.91 (0.88 -- 0.96),-0.02 (-0.03 -- -0.01),-29 (-57.8 -- -20)
Guanambi,11 (0 -- 54),Likely increasing,1.08 (1 -- 1.15),0.02 (-0.03 -- 0.09),32.8 (7.5 -- -20.2)
Guapiaçu,7 (1 -- 14),Likely decreasing,0.97 (0.87 -- 1.04),-0.01 (-0.05 -- 0.01),-82.3 (63.2 -- -14.3)
Guapimirim,9 (0 -- 21),Unsure,0.98 (0.89 -- 1.06),-0.01 (-0.03 -- 0.02),-129.2 (34 -- -25.3)
Guaporé,11 (5 -- 20),Likely increasing,1.03 (0.99 -- 1.08),0.01 (0 -- 0.02),77.6 (30.5 -- -202.5)
Guarabira,12 (2 -- 23),Likely decreasing,0.95 (0.89 -- 1.02),-0.01 (-0.05 -- 0.01),-46.6 (104.1 -- -12.7)
Guaraci,10 (0 -- 28),Likely increasing,1.1 (0.93 -- 1.22),0.03 (-0.02 -- 0.06),24.5 (11.2 -- -38.9)
Guaraciaba do Norte,9 (0 -- 23),Likely increasing,1.04 (0.93 -- 1.15),0.01 (-0.02 -- 0.04),62.2 (18.9 -- -32.6)
Guaramirim,17 (0 -- 123),Unsure,1 (0.77 -- 1.21),0 (-0.07 -- 0.06),3643.1 (11 -- -10.2)
Guarapari,15 (6 -- 25),Likely decreasing,0.96 (0.9 -- 1),-0.01 (-0.03 -- 0),-59.2 (1487.5 -- -24.9)
Guarapuava,8 (4 -- 13),Likely increasing,1.03 (0.99 -- 1.07),0.01 (0 -- 0.02),78.9 (34.9 -- -200.5)
Guararapes,2 (0 -- 4),Likely decreasing,0.94 (0.86 -- 1),-0.02 (-0.07 -- 0.01),-35.3 (59.7 -- -10.1)
Guararema,3 (0 -- 9),Unsure,0.99 (0.88 -- 1.07),0 (-0.05 -- 0.05),-180.6 (15.1 -- -14.3)
Guaratinga,2 (0 -- 5),Likely decreasing,0.91 (0.78 -- 1.04),-0.03 (-0.09 -- 0.01),-24.2 (48 -- -7.8)
Guaratinguetá,20 (3 -- 38),Unsure,1 (0.91 -- 1.07),0 (-0.02 -- 0.02),676.1 (35.7 -- -27.9)
Guaratuba,8 (2 -- 16),Unsure,0.99 (0.92 -- 1.07),0 (-0.02 -- 0.02),-425.3 (36.6 -- -31.8)
Guaraí,18 (0 -- 414),Likely increasing,1.05 (0.98 -- 1.11),0.07 (-0.46 -- Inf),9.9 (0 -- -1.5)
Guareí,51 (0 -- 168),Likely increasing,1.13 (0.94 -- 1.28),0.03 (-0.01 -- 0.08),19.8 (9 -- -56)
Guariba,5 (1 -- 9),Likely decreasing,0.95 (0.89 -- 1),-0.02 (-0.05 -- 0.01),-42.7 (131.3 -- -14.5)
Guarujá,73 (32 -- 130),Likely increasing,1.02 (0.97 -- 1.07),0.01 (-0.01 -- 0.02),106.3 (36.5 -- -102)
Guarulhos,81 (42 -- 123),Decreasing,0.96 (0.93 -- 1),-0.01 (-0.02 -- 0),-70.6 (-7474.4 -- -34.6)
Guará,8 (3 -- 15),Likely increasing,1.04 (0.98 -- 1.09),0.01 (-0.01 -- 0.02),73 (29.9 -- -107.5)
Guaxupé,4 (1 -- 7),Likely decreasing,0.95 (0.89 -- 1.01),-0.01 (-0.03 -- 0),-46.9 (357.7 -- -22.4)
Guaíba,175 (1 -- 7883),Increasing,1.32 (1.1 -- 1.5),0.08 (-0.04 -- 0.71),8.5 (1 -- -19.4)
Guaíra,37 (20 -- 58),Increasing,1.09 (1.04 -- 1.12),0.02 (0.01 -- 0.03),29.7 (20.6 -- 59.7)
Herval d'Oeste,6 (0 -- 16),Unsure,0.98 (0.85 -- 1.08),0 (-0.05 -- 0.03),-148.2 (22.9 -- -14)
Hidrolândia,12 (0 -- 49),Unsure,1.04 (0.9 -- 1.16),0.01 (-0.03 -- 0.06),89.6 (11.4 -- -20.8)
Holambra,6 (0 -- 15),Unsure,1.04 (0.94 -- 1.13),0.01 (-0.03 -- 0.06),67.5 (11.4 -- -20.4)
Horizonte,2 (1 -- 4),Decreasing,0.9 (0.84 -- 0.96),-0.03 (-0.05 -- -0.01),-23.9 (-60.1 -- -15.4)
Hortolândia,19 (0 -- 49),Decreasing,0.88 (0.8 -- 0.96),-0.03 (-0.08 -- 0),-20 (-220.5 -- -9)
Hugo Napoleão,0 (0 -- 1),Likely decreasing,0.81 (0.63 -- 1.01),-0.05 (-0.11 -- 0),-13 (550.9 -- -6.5)
Humaitá,15 (1 -- 30),Unsure,0.99 (0.9 -- 1.08),0 (-0.04 -- 0.02),-255.9 (35.1 -- -18)
Humberto de Campos,15 (0 -- 86),Likely increasing,1.09 (0.99 -- 1.22),0.03 (-0.02 -- 0.16),25.1 (4.2 -- -32.5)
Iacanga,1 (0 -- 2),Decreasing,0.89 (0.84 -- 0.95),-0.03 (-0.05 -- -0.01),-22.8 (-46.8 -- -14.9)
Ibateguara,0 (0 -- 2),Decreasing,0.82 (0.7 -- 0.92),-0.05 (-0.12 -- -0.01),-14.5 (-96 -- -5.8)
Ibatiba,9 (0 -- 23),Likely increasing,1.04 (0.95 -- 1.11),0.01 (-0.01 -- 0.03),116.3 (25.9 -- -63.4)
Ibiapina,10 (1 -- 22),Likely increasing,1.07 (0.97 -- 1.16),0.02 (-0.01 -- 0.04),36 (16.4 -- -67.7)
Ibicaraí,10 (0 -- 34),Unsure,1.03 (0.91 -- 1.14),0.01 (-0.05 -- 0.07),88.7 (9.5 -- -14.3)
Ibicuí,1 (0 -- 7),Likely decreasing,0.87 (0.65 -- 1.06),-0.03 (-0.11 -- 0.03),-24.8 (24.5 -- -6.3)
