Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Paulínia,4 (4 -- 5),Unsure,0.7 (0.6 -- 0.8),-0.09 (-0.11 -- -0.08),-7.5 (-8.9 -- -6.5)
Pedra Branca do Amapari,0 (0 -- 1),Unsure,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-35.3 (-163.8 -- -22)
Pedras de Fogo,5 (5 -- 6),Unsure,1.4 (1.3 -- 1.5),0.1 (0.08 -- 0.14),7 (5 -- 8.9)
Pedreiras,2 (2 -- 3),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.01),800.6 (46.9 -- -69.4)
Pedro II,0 (0 -- 1),Unsure,0.7 (0.6 -- 0.8),-0.09 (-0.11 -- -0.06),-8 (-12.3 -- -6.6)
Pelotas,35 (31 -- 40),Unsure,0.9 (0.9 -- 0.9),-0.03 (-0.04 -- -0.02),-24.8 (-41.3 -- -17.4)
Penedo,0 (0 -- 1),Unsure,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-35 (-254.7 -- -21.6)
Penha,14 (13 -- 16),Unsure,1.1 (1 -- 1.1),0.01 (0 -- 0.03),47.4 (26.6 -- 448.2)
Penápolis,2 (2 -- 3),Unsure,0.6 (0.5 -- 0.7),-0.12 (-0.15 -- -0.1),-5.6 (-7 -- -4.7)
Peruíbe,0 (0 -- 1),Unsure,0.7 (0.6 -- 0.9),-0.08 (-0.1 -- -0.05),-8.5 (-13.3 -- -7)
Pesqueira,7 (6 -- 7),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),-9014 (65.3 -- -64.8)
Petrolina,52 (45 -- 59),Unsure,0.9 (0.9 -- 1),-0.02 (-0.04 -- -0.01),-28.8 (-52.4 -- -18)
Petrópolis,2598 (2241 -- 2869),Unsure,3 (2.5 -- 3.5),0.46 (0.32 -- 1.1),1.5 (0.6 -- 2.2)
Picos,15 (13 -- 16),Unsure,1 (1 -- 1),-0.01 (-0.01 -- 0),-133.7 (198.7 -- -51.8)
Piedade,87 (75 -- 97),Unsure,1.7 (1.5 -- 1.8),0.17 (0.13 -- 0.24),4.1 (2.9 -- 5.2)
Pilar,0 (0 -- 1),Unsure,0.9 (0.9 -- 1),-0.02 (-0.03 -- 0),-37.2 (-155.6 -- -23.5)
Pindamonhangaba,1 (1 -- 2),Unsure,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-30.7 (-98.5 -- -21.2)
Pindobaçu,0 (0 -- 1),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),1402.8 (40.6 -- -45.4)
Pinhais,49 (44 -- 55),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),5692.8 (73 -- -76.6)
Pinheiro,6 (5 -- 8),Unsure,1.3 (1.2 -- 1.4),0.08 (0.06 -- 0.12),8.3 (5.9 -- 11.2)
Piracicaba,12 (11 -- 13),Unsure,0.6 (0.6 -- 0.7),-0.1 (-0.12 -- -0.09),-6.9 (-8.1 -- -6)
Pirapora,6 (5 -- 8),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-122.2 (49.9 -- -29.9)
Piraquara,40 (36 -- 46),Unsure,1.1 (1 -- 1.1),0.03 (0.01 -- 0.04),27 (17.5 -- 48.3)
Pirassununga,1 (1 -- 2),Unsure,0.8 (0.7 -- 0.9),-0.06 (-0.07 -- -0.05),-11.3 (-14.4 -- -9.4)
Pires do Rio,5 (4 -- 7),Unsure,1.1 (1 -- 1.2),0.03 (0.01 -- 0.06),23.4 (10.8 -- 119.6)
Piripiri,1 (1 -- 2),Unsure,0.7 (0.6 -- 0.8),-0.08 (-0.1 -- -0.06),-8.3 (-10.7 -- -7.3)
Pitangueiras,3 (2 -- 3),Unsure,0.7 (0.6 -- 0.8),-0.08 (-0.1 -- -0.07),-8.2 (-10 -- -7.1)
Planaltina,1 (1 -- 2),Unsure,0.9 (0.8 -- 1),-0.03 (-0.04 -- -0.01),-24.4 (-55.8 -- -17.5)
Pomerode,46 (40 -- 53),Unsure,1.2 (1.1 -- 1.3),0.06 (0.04 -- 0.08),12.1 (8.9 -- 16.2)
Ponta Grossa,46 (41 -- 52),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.06 -- -0.04),-13.5 (-16.9 -- -11)
Ponta Porã,11 (10 -- 13),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),2121.9 (67.6 -- -74.2)
Ponta de Pedras,1 (1 -- 2),Unsure,1.8 (1.7 -- 1.9),0.21 (0.14 -- 0.41),3.4 (1.7 -- 4.9)
Pontal,0 (0 -- 1),Unsure,0.9 (0.7 -- 1),-0.04 (-0.07 -- -0.01),-16.6 (-52.4 -- -10.3)
Ponte Nova,46 (39 -- 55),Unsure,1.2 (1.1 -- 1.3),0.06 (0.04 -- 0.08),11.9 (8.4 -- 16.7)
Portel,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.03),378.3 (24.8 -- -58.5)
Porto Alegre,487 (439 -- 538),Unsure,1 (1 -- 1.1),0.01 (0 -- 0.02),52.4 (30.2 -- 218.7)
Porto Belo,49 (37 -- 68),Unsure,1.5 (1.3 -- 1.6),0.12 (0.09 -- 0.17),5.8 (4.1 -- 7.9)
Porto Feliz,16 (15 -- 18),Unsure,1.3 (1.2 -- 1.4),0.08 (0.06 -- 0.1),9 (6.9 -- 11.3)
Porto Ferreira,0 (0 -- 1),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-163.5 (50.7 -- -37.8)
Porto Grande,0 (0 -- 1),Unsure,0.7 (0.6 -- 0.8),-0.1 (-0.11 -- -0.08),-7.3 (-9.1 -- -6.2)
Porto Nacional,4 (4 -- 5),Unsure,1.1 (1.1 -- 1.2),0.04 (0.02 -- 0.06),19.1 (11.2 -- 32.4)
Porto Seguro,10 (8 -- 11),Unsure,1 (0.9 -- 1),0 (-0.01 -- 0.01),-1243.6 (63 -- -48)
Porto Velho,144 (134 -- 155),Unsure,0.9 (0.9 -- 0.9),-0.03 (-0.03 -- -0.02),-25.9 (-35.6 -- -20.1)
Pouso Alegre,446 (355 -- 503),Unsure,2.9 (2.4 -- 3.4),0.45 (0.31 -- 0.99),1.5 (0.7 -- 2.2)
Poá,5 (5 -- 6),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.05 -- -0.04),-15.3 (-19.4 -- -12.9)
Poços de Caldas,62 (53 -- 71),Unsure,1.5 (1.4 -- 1.6),0.13 (0.1 -- 0.19),5.3 (3.7 -- 6.7)
Poção de Pedras,0 (0 -- 1),Unsure,1 (0.9 -- 1),-0.01 (-0.03 -- 0),-57.2 (139.8 -- -27.1)
Poções,2 (1 -- 2),Unsure,1 (0.9 -- 1),0 (-0.01 -- 0.01),-203.7 (74.1 -- -48.7)
Praia Grande,4 (4 -- 5),Unsure,0.7 (0.6 -- 0.7),-0.09 (-0.11 -- -0.08),-7.4 (-9 -- -6.4)
Presidente Dutra,0 (0 -- 1),Unsure,0.9 (0.8 -- 1),-0.04 (-0.05 -- -0.02),-19.5 (-39 -- -14.3)
Presidente Figueiredo,9 (9 -- 10),Unsure,0.7 (0.7 -- 0.8),-0.08 (-0.09 -- -0.07),-8.5 (-10 -- -7.4)
Presidente Prudente,13 (12 -- 15),Unsure,0.8 (0.7 -- 0.8),-0.07 (-0.08 -- -0.06),-9.9 (-11.6 -- -8.5)
Primavera do Leste,9484 (5456 -- 16999),Unsure,5 (3.9 -- 6.1),0.84 (0.49 -- 3.12),0.8 (0.2 -- 1.4)
Promissão,2 (2 -- 3),Unsure,0.8 (0.7 -- 0.9),-0.06 (-0.08 -- -0.04),-10.7 (-15.5 -- -8.2)
Propriá,0 (0 -- 1),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.03),298.3 (21 -- -35.4)
Queimadas,0 (0 -- 1),Unsure,0.9 (0.9 -- 1),-0.03 (-0.04 -- -0.01),-27.6 (-81.1 -- -18.9)
Queimados,18705 (15951 -- 20722),Unsure,5.6 (4.4 -- 6.7),0.93 (0.52 -- 4.08),0.7 (0.2 -- 1.3)
Quirinópolis,36 (28 -- 43),Unsure,1.9 (1.6 -- 2.1),0.22 (0.17 -- 0.36),3.2 (1.9 -- 4.2)
Quixadá,24 (22 -- 27),Unsure,2.3 (2 -- 2.6),0.31 (0.23 -- 0.56),2.2 (1.2 -- 3)
Quixelô,15 (13 -- 17),Unsure,1.9 (1.6 -- 2.1),0.22 (0.17 -- 0.35),3.2 (2 -- 4.1)
Quixeramobim,3 (2 -- 3),Unsure,1.1 (1 -- 1.1),0.02 (0.01 -- 0.03),35.1 (22.9 -- 82.4)
Rancharia,0 (0 -- 1),Unsure,0.8 (0.7 -- 0.9),-0.05 (-0.07 -- -0.02),-13.9 (-29.3 -- -9.9)
Recife,497 (461 -- 531),Unsure,1.4 (1.3 -- 1.5),0.11 (0.09 -- 0.15),6.2 (4.6 -- 7.6)
Redenção,27 (22 -- 32),Unsure,1.7 (1.5 -- 1.9),0.19 (0.14 -- 0.29),3.7 (2.4 -- 4.8)
Registro,2 (2 -- 3),Unsure,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.03),-17.6 (-26.5 -- -13.9)
Reriutaba,2 (2 -- 3),Unsure,1 (0.9 -- 1),0 (-0.02 -- 0.01),-224.7 (62.1 -- -41.5)
Resende,2237 (1942 -- 2495),Unsure,3.1 (2.5 -- 3.6),0.48 (0.32 -- 1.14),1.5 (0.6 -- 2.1)
Ribeira do Pombal,2 (1 -- 2),Unsure,0.7 (0.7 -- 0.8),-0.07 (-0.09 -- -0.06),-9.5 (-11.6 -- -7.8)
Ribeirão Pires,0 (0 -- 1),Unsure,0.4 (0.4 -- 0.5),-0.16 (-0.2 -- -0.13),-4.2 (-5.4 -- -3.5)
Ribeirão Preto,107 (99 -- 117),Unsure,1 (1 -- 1),0.01 (0 -- 0.01),115.1 (51.9 -- -221)
Ribeirão das Neves,14 (11 -- 15),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),-1295.4 (50.9 -- -57.9)
Rio Bonito,255 (222 -- 289),Unsure,2.7 (2.3 -- 3.1),0.41 (0.28 -- 0.82),1.7 (0.8 -- 2.5)
Rio Branco,237 (219 -- 254),Unsure,1.1 (1.1 -- 1.1),0.02 (0.02 -- 0.03),27.9 (20.7 -- 43.1)
Rio Branco do Sul,13 (9 -- 19),Unsure,0.9 (0.8 -- 1),-0.04 (-0.06 -- -0.01),-18.2 (-51.4 -- -11)
Rio Brilhante,16 (14 -- 19),Unsure,1.5 (1.4 -- 1.6),0.13 (0.1 -- 0.19),5.3 (3.7 -- 6.7)
Rio Claro,11 (10 -- 13),Unsure,1.1 (1 -- 1.1),0.02 (0.01 -- 0.04),30.8 (19.7 -- 61)
Rio Grande,40 (32 -- 49),Unsure,1.1 (1 -- 1.2),0.03 (0.01 -- 0.05),21.4 (13.2 -- 48.5)
Rio Largo,3 (3 -- 4),Unsure,1.4 (1.3 -- 1.5),0.11 (0.09 -- 0.16),6.1 (4.3 -- 7.9)
Rio Maria,1 (1 -- 2),Unsure,1 (1 -- 1.1),0.01 (0 -- 0.03),57.4 (26.5 -- -694.1)
Rio Preto da Eva,6 (4 -- 9),Unsure,1 (0.9 -- 1.1),0 (-0.03 -- 0.03),-176.2 (25.7 -- -20.8)
Rio Tinto,10 (8 -- 11),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),180.7 (43.6 -- -61.4)
Rio Verde,15 (13 -- 17),Unsure,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.03),-19 (-27.4 -- -13.3)
Rio das Ostras,246 (211 -- 276),Unsure,2.7 (2.3 -- 3.1),0.4 (0.28 -- 0.87),1.7 (0.8 -- 2.5)
Rio de Janeiro,7479 (6885 -- 8028),Unsure,1.8 (1.6 -- 2),0.2 (0.16 -- 0.31),3.5 (2.2 -- 4.5)
Rio do Sul,92 (83 -- 104),Unsure,1.4 (1.3 -- 1.4),0.09 (0.08 -- 0.12),7.4 (5.6 -- 9.2)
Rolim de Moura,1 (0 -- 1),Unsure,0.7 (0.6 -- 0.8),-0.09 (-0.1 -- -0.07),-8.1 (-10.2 -- -6.8)
Rolândia,5 (4 -- 7),Unsure,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.02),-18.1 (-37.4 -- -12.7)
Rondonópolis,38220 (22545 -- 65829),Unsure,5.8 (4.6 -- 7),0.99 (0.54 -- 4.11),0.7 (0.2 -- 1.3)
Rorainópolis,0 (0 -- 1),Unsure,0.9 (0.8 -- 1),-0.04 (-0.05 -- -0.02),-18.1 (-38.4 -- -13.2)
Rurópolis,1 (1 -- 2),Unsure,0.9 (0.8 -- 1),-0.03 (-0.05 -- -0.01),-22.3 (-57.3 -- -14.7)
Russas,15 (14 -- 17),Unsure,1.2 (1.1 -- 1.2),0.05 (0.04 -- 0.07),13.6 (10.2 -- 18)
Sabará,25 (21 -- 30),Unsure,1.3 (1.2 -- 1.4),0.08 (0.07 -- 0.12),8.2 (5.9 -- 10.6)
Salgueiro,12 (11 -- 14),Unsure,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-41.2 (-134 -- -25.2)
Salto,2 (2 -- 3),Unsure,0.6 (0.6 -- 0.8),-0.1 (-0.12 -- -0.08),-6.9 (-8.5 -- -5.9)
Salto de Pirapora,4 (4 -- 5),Unsure,1.2 (1.2 -- 1.3),0.06 (0.04 -- 0.1),12.2 (7.2 -- 18.8)
Salvador,236 (219 -- 258),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),248.2 (62.8 -- -116.9)
Santa Bárbara d'Oeste,7 (6 -- 7),Unsure,0.8 (0.7 -- 0.8),-0.06 (-0.07 -- -0.05),-11.4 (-13.9 -- -9.5)
Santa Cruz das Palmeiras,0 (0 -- 1),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0.01),-84.7 (69.1 -- -31.1)
Santa Cruz do Capibaribe,8 (7 -- 10),Unsure,1.5 (1.4 -- 1.7),0.14 (0.11 -- 0.21),4.9 (3.3 -- 6.2)
Santa Cruz do Sul,46 (41 -- 52),Unsure,1.3 (1.2 -- 1.4),0.08 (0.06 -- 0.1),9.2 (6.8 -- 11.5)
Santa Fé do Sul,0 (0 -- 1),Unsure,0.9 (0.8 -- 1),-0.04 (-0.06 -- -0.02),-17.3 (-39.4 -- -12.3)
Santa Gertrudes,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),2385.4 (38.5 -- -51.7)
Santa Helena,1 (1 -- 2),Unsure,1.8 (1.7 -- 1.9),0.2 (0.14 -- 0.41),3.4 (1.7 -- 5)
Santa Helena de Goiás,47 (39 -- 55),Unsure,2 (1.7 -- 2.2),0.24 (0.19 -- 0.39),2.9 (1.8 -- 3.7)
Santa Inês,3 (3 -- 4),Unsure,1.1 (1 -- 1.1),0.02 (0.01 -- 0.03),30.6 (20.6 -- 64.9)
Santa Isabel,18 (16 -- 21),Unsure,1.1 (1.1 -- 1.2),0.04 (0.02 -- 0.05),18.6 (12.7 -- 27.8)
Santa Isabel do Rio Negro,4 (3 -- 4),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.01),867.6 (47.4 -- -54.3)
Santa Luzia,2105 (1503 -- 3034),Unsure,3.6 (2.9 -- 4.2),0.59 (0.37 -- 1.57),1.2 (0.4 -- 1.9)
Santa Maria,35 (31 -- 39),Unsure,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.03),-16.5 (-23.1 -- -12.9)
Santa Maria de Jetibá,133314 (65565 -- 232518),Unsure,5.6 (4.3 -- 6.7),0.95 (0.52 -- 4.04),0.7 (0.2 -- 1.3)
Santa Quitéria,18 (15 -- 21),Unsure,2.3 (1.9 -- 2.6),0.31 (0.23 -- 0.57),2.3 (1.2 -- 3.1)
Santa Rita,11 (10 -- 13),Unsure,1.1 (1.1 -- 1.2),0.03 (0.02 -- 0.05),21.9 (15.1 -- 33)
Santa Rosa,33 (27 -- 41),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),-3505 (45.2 -- -35.2)
Santa Teresa,572172 (258597 -- 1202880),Unsure,6.5 (5.1 -- 8),1.09 (0.59 -- 5.31),0.6 (0.1 -- 1.2)
Santana,166 (152 -- 181),Unsure,1.1 (1.1 -- 1.2),0.03 (0.02 -- 0.05),20.2 (15.2 -- 28.6)
Santana de Parnaíba,27 (25 -- 30),Unsure,1 (1 -- 1.1),0.01 (0 -- 0.02),65.5 (31.5 -- 471.4)
Santana do Acaraú,3 (3 -- 4),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),179.9 (33 -- -61)
Santana do Araguaia,1 (1 -- 2),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),-2846.5 (54 -- -59.9)
Santana do Ipanema,5 (5 -- 6),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-111.7 (140.2 -- -41.7)
Santana do Paraíso,3 (2 -- 3),Unsure,0.8 (0.7 -- 0.8),-0.07 (-0.09 -- -0.05),-10 (-13.1 -- -8.1)
Santarém,9 (8 -- 11),Unsure,0.8 (0.7 -- 0.8),-0.06 (-0.07 -- -0.05),-11 (-13.1 -- -9.3)
Santo Amaro,22 (18 -- 26),Unsure,2 (1.7 -- 2.3),0.25 (0.19 -- 0.42),2.8 (1.6 -- 3.6)
Santo Amaro da Imperatriz,100 (78 -- 133),Unsure,1.7 (1.5 -- 1.9),0.18 (0.14 -- 0.28),3.8 (2.5 -- 4.9)
Santo André,71 (66 -- 77),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.06 -- -0.05),-12.6 (-14.9 -- -10.8)
Santo Antônio de Jesus,27 (25 -- 29),Unsure,1.2 (1.1 -- 1.2),0.05 (0.04 -- 0.07),13.1 (10 -- 16.7)
Santo Antônio de Pádua,282 (243 -- 318),Unsure,2.8 (2.3 -- 3.2),0.41 (0.28 -- 0.91),1.7 (0.8 -- 2.4)
Santo Antônio do Descoberto,50 (44 -- 57),Unsure,1.8 (1.6 -- 2),0.21 (0.16 -- 0.34),3.3 (2.1 -- 4.3)
Santo Ângelo,13 (12 -- 16),Unsure,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.02),-18.4 (-29.5 -- -13.8)
Santos,38 (34 -- 41),Unsure,0.7 (0.6 -- 0.7),-0.09 (-0.11 -- -0.08),-7.4 (-8.5 -- -6.4)
Sapiranga,1 (0 -- 1),Unsure,0.5 (0.3 -- 0.7),-0.15 (-0.2 -- -0.1),-4.5 (-7.2 -- -3.5)
Sapucaia do Sul,41 (36 -- 45),Unsure,1.1 (1.1 -- 1.2),0.04 (0.02 -- 0.05),19.4 (14.2 -- 28.4)
Sapé,1615 (1401 -- 1809),Unsure,3.3 (2.7 -- 3.8),0.52 (0.34 -- 1.35),1.3 (0.5 -- 2)
Saquarema,1043 (866 -- 1187),Unsure,3.3 (2.7 -- 3.8),0.53 (0.35 -- 1.29),1.3 (0.5 -- 2)
Sarandi,26 (19 -- 36),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.02),724.8 (28.5 -- -31)
Sena Madureira,22 (20 -- 26),Unsure,1.4 (1.3 -- 1.5),0.1 (0.08 -- 0.14),6.8 (4.9 -- 8.5)
Senador Canedo,4 (4 -- 5),Unsure,0.6 (0.5 -- 0.6),-0.13 (-0.16 -- -0.11),-5.3 (-6.5 -- -4.4)
Senhor do Bonfim,4 (4 -- 5),Unsure,0.9 (0.8 -- 0.9),-0.03 (-0.04 -- -0.02),-20.9 (-30.7 -- -16.3)
Serafina Corrêa,1 (1 -- 2),Unsure,0.9 (0.9 -- 1),-0.02 (-0.04 -- -0.01),-28.7 (-108.1 -- -18.3)
Serra,100985352 (50465199 -- 237955576),Unsure,11.8 (8.9 -- 14.4),1.75 (0.8 -- 14.44),0.4 (0 -- 0.9)
Serra Talhada,22 (20 -- 25),Unsure,1 (1 -- 1.1),0.01 (0 -- 0.03),50.7 (26.7 -- 231.5)
Serrana,3 (3 -- 4),Unsure,1.4 (1.3 -- 1.4),0.09 (0.07 -- 0.15),7.4 (4.8 -- 9.8)
Serrinha,4 (4 -- 5),Unsure,0.9 (0.9 -- 1),-0.02 (-0.04 -- -0.01),-27.8 (-66.3 -- -16.9)
Sertãozinho,6 (5 -- 6),Unsure,0.9 (0.9 -- 1),-0.02 (-0.03 -- -0.01),-33.4 (-104.6 -- -21.5)
Sete Lagoas,40 (33 -- 47),Unsure,1.3 (1.2 -- 1.4),0.08 (0.06 -- 0.1),9 (6.6 -- 11.8)
Sidrolândia,0 (0 -- 1),Unsure,0.6 (0.5 -- 0.7),-0.12 (-0.14 -- -0.09),-5.9 (-7.5 -- -4.8)
Simão Dias,6 (6 -- 7),Unsure,1.4 (1.3 -- 1.5),0.11 (0.09 -- 0.15),6.2 (4.6 -- 7.7)
Simões Filho,10 (9 -- 12),Unsure,1.2 (1.1 -- 1.3),0.05 (0.04 -- 0.07),13 (10 -- 16.8)
Sinop,21443 (12411 -- 38589),Unsure,5.6 (4.3 -- 6.8),0.91 (0.52 -- 3.45),0.8 (0.2 -- 1.3)
Sobral,0 (0 -- 1),Unsure,1 (1 -- 1),0 (-0.01 -- 0.01),-1983.8 (51.5 -- -76.2)
Sombrio,39 (34 -- 44),Unsure,1.3 (1.2 -- 1.4),0.08 (0.06 -- 0.11),8.5 (6.3 -- 10.8)
Sooretama,10365 (6160 -- 17457),Unsure,4.4 (3.5 -- 5.3),0.74 (0.45 -- 2.37),0.9 (0.3 -- 1.6)
Sorocaba,54 (49 -- 59),Unsure,0.9 (0.9 -- 0.9),-0.03 (-0.04 -- -0.02),-24.8 (-36.8 -- -18.6)
Sousa,85 (76 -- 96),Unsure,1.4 (1.3 -- 1.5),0.1 (0.08 -- 0.14),6.9 (5.1 -- 8.5)
Sumaré,3 (3 -- 4),Unsure,0.6 (0.5 -- 0.7),-0.12 (-0.14 -- -0.1),-5.6 (-6.9 -- -4.9)
Surubim,1 (1 -- 2),Unsure,1 (1 -- 1.1),0.01 (-0.01 -- 0.02),137 (33.4 -- -96)
Suzano,0 (0 -- 1),Unsure,0.4 (0.3 -- 0.6),-0.19 (-0.24 -- -0.13),-3.7 (-5.5 -- -2.9)
São Benedito,14 (12 -- 15),Unsure,1.6 (1.5 -- 1.7),0.16 (0.12 -- 0.25),4.4 (2.8 -- 5.6)
São Benedito do Rio Preto,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),2288.6 (44.1 -- -57.9)
São Bento,130 (117 -- 149),Unsure,2.1 (1.8 -- 2.3),0.27 (0.2 -- 0.47),2.6 (1.5 -- 3.5)
São Bernardo do Campo,78 (73 -- 84),Unsure,0.9 (0.9 -- 0.9),-0.02 (-0.03 -- -0.02),-28 (-41.1 -- -21.2)
São Borja,13 (12 -- 15),Unsure,1.3 (1.2 -- 1.4),0.09 (0.07 -- 0.12),7.8 (6 -- 9.8)
São Caetano do Sul,19 (18 -- 21),Unsure,0.8 (0.8 -- 0.9),-0.04 (-0.05 -- -0.03),-15.7 (-20.5 -- -12.9)
São Carlos,11 (10 -- 13),Unsure,0.8 (0.7 -- 0.8),-0.06 (-0.08 -- -0.05),-10.7 (-13 -- -9)
São Cristóvão,4 (4 -- 5),Unsure,1.2 (1.2 -- 1.3),0.06 (0.04 -- 0.09),11.2 (7.3 -- 15.4)
São Domingos do Araguaia,5 (5 -- 6),Unsure,1.4 (1.3 -- 1.5),0.1 (0.08 -- 0.14),6.9 (5.1 -- 8.8)
São Domingos do Maranhão,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),2736.1 (39.8 -- -65)
São Francisco do Conde,1 (1 -- 2),Unsure,0.8 (0.8 -- 0.9),-0.05 (-0.06 -- -0.03),-14.3 (-21.6 -- -11.4)
São Francisco do Sul,129 (108 -- 154),Unsure,1.7 (1.5 -- 1.9),0.18 (0.14 -- 0.28),3.9 (2.5 -- 5)
São Félix do Xingu,788 (657 -- 889),Unsure,3.2 (2.6 -- 3.7),0.5 (0.33 -- 1.18),1.4 (0.6 -- 2.1)
São Gabriel,4 (3 -- 4),Unsure,0.8 (0.7 -- 0.8),-0.07 (-0.08 -- -0.06),-10.3 (-12.5 -- -8.7)
São Gabriel da Cachoeira,45 (40 -- 52),Unsure,1.4 (1.3 -- 1.5),0.11 (0.09 -- 0.15),6.4 (4.7 -- 8)
São Gabriel da Palha,13860 (8533 -- 23782),Unsure,4.8 (3.8 -- 5.9),0.81 (0.47 -- 2.88),0.9 (0.2 -- 1.5)
São Gabriel do Oeste,22 (20 -- 24),Unsure,1.4 (1.3 -- 1.5),0.11 (0.09 -- 0.15),6.1 (4.5 -- 7.6)
São Gonçalo,298014 (247262 -- 325098),Unsure,6.1 (4.8 -- 7.3),1.02 (0.55 -- 4.59),0.7 (0.2 -- 1.3)
São Gonçalo do Amarante,11 (10 -- 13),Unsure,1.2 (1.1 -- 1.3),0.05 (0.04 -- 0.07),12.8 (9.5 -- 16.8)
São Gotardo,11 (9 -- 14),Unsure,1.3 (1.2 -- 1.4),0.08 (0.06 -- 0.12),8.2 (5.7 -- 11.3)
São Joaquim da Barra,3 (3 -- 4),Unsure,0.9 (0.8 -- 0.9),-0.04 (-0.06 -- -0.02),-17.8 (-28.6 -- -12.6)
São José,109 (99 -- 121),Unsure,0.9 (0.8 -- 0.9),-0.03 (-0.04 -- -0.03),-19.9 (-27.1 -- -15.5)
São José de Mipibu,24 (21 -- 28),Unsure,1.9 (1.7 -- 2.2),0.23 (0.18 -- 0.39),3 (1.8 -- 3.9)
São José de Ribamar,3 (3 -- 4),Unsure,1 (0.9 -- 1),-0.01 (-0.02 -- 0),-56.9 (-695.2 -- -30)
São José do Rio Preto,272 (252 -- 295),Unsure,1.2 (1.2 -- 1.3),0.06 (0.05 -- 0.07),12.2 (9.3 -- 15.3)
São José dos Campos,78 (72 -- 85),Unsure,1 (1 -- 1),0 (0 -- 0.01),230.4 (56.5 -- -142.4)
São José dos Pinhais,43 (39 -- 47),Unsure,0.8 (0.7 -- 0.8),-0.06 (-0.07 -- -0.05),-11.5 (-13.9 -- -9.9)
São João Batista,24 (21 -- 27),Unsure,1.1 (1 -- 1.1),0.01 (0 -- 0.03),48.3 (27.7 -- 365.5)
São João da Barra,0 (0 -- 1),Unsure,0.8 (0.6 -- 0.9),-0.06 (-0.08 -- -0.02),-11.6 (-31.9 -- -8.2)
São João de Meriti,19818 (16620 -- 21767),Unsure,4.6 (3.7 -- 5.5),0.76 (0.46 -- 2.62),0.9 (0.3 -- 1.5)
São João dos Patos,1 (1 -- 2),Unsure,0.9 (0.8 -- 0.9),-0.04 (-0.05 -- -0.02),-19.6 (-35.4 -- -13.9)
São Leopoldo,71 (62 -- 80),Unsure,1 (1 -- 1.1),0.01 (0 -- 0.02),78.2 (31.5 -- -185.2)
São Lourenço da Mata,51 (46 -- 57),Unsure,1.7 (1.6 -- 1.9),0.19 (0.15 -- 0.3),3.7 (2.3 -- 4.6)
São Luís,96 (91 -- 101),Unsure,1 (1 -- 1),0.01 (0 -- 0.01),85.8 (51.8 -- 242.6)
São Luís de Montes Belos,1 (1 -- 2),Unsure,1 (0.9 -- 1.1),0 (-0.02 -- 0.03),2067 (26.1 -- -35.2)
São Mateus,299611 (159076 -- 581016),Unsure,6.4 (5 -- 7.8),1.06 (0.57 -- 4.81),0.7 (0.1 -- 1.2)
São Mateus do Maranhão,0 (0 -- 1),Unsure,1 (1 -- 1.1),0 (-0.01 -- 0.02),1569.5 (35.7 -- -64.1)
São Miguel do Guamá,2 (2 -- 3),Unsure,0.7 (0.6 -- 0.8),-0.08 (-0.1 -- -0.07),-8.4 (-10.5 -- -7)
